stage,key,name,namespace,text,confidence
n004a (patch),5A330F,,654515,"A rule that allows an interval of rest between matches.\nFor health reasons, it's best to avoid long periods of \ncontinuous play.\nAny actions performed while using this rule \nwill have no influence on Level, Score, Personal Stats, or \nSkill development.",verified
n004a (patch),F5F312,,654515,"Headshots settings will be ignored.\nUnder this rule, headshots will do the same amount of \ndamage as any other attack.",verified
n004a (patch),01FBDE,,654515,A free-for-all match with no Teams.\n\nThe first Player able to keep the target in their \npossession until the counter reaches zero wins.,verified
n004a (patch),EF7E39,,654515,"Points will not be awarded for defeating opponents.\n\nWhen the target is not in your possession, \ndefeating any Player other than the one with the target \nwill reduce time on the defeated opponent's counter.",verified
n004a (patch),017413,,654515,"A Red Team Vs. Blue Team match.\n\nEach Team must bring its target to the checkpoints \na certain number of times to win; \nthe Blue Team's target is KEROTAN, \nthe Red Team's target is GA-KO.",verified
n004a (patch),D05237,,654515,"If a dropped target is not retrieved within a set period of time, \nthe target's position will be reset and the checkpoint will change.",verified
n004a (patch),2665C1,,654515,This match is a Prize Match.\nThe winner will receive Rewards.\n\nReward amount: %d RWD,verified
n004a (patch),FEF391,Skill_HAND_MAS,654515,HANDGUN+,verified
n004a (patch),9AEFFC,Skill_Eng_HAND_MAS,654515,HANDGUN+,verified-eng-name
n004a (patch),EF4BCF,Skill_SBMC_MAS,654515,SMG+,verified
n004a (patch),8B483A,Skill_Eng_SBMC_MAS,654515,SMG+,verified-eng-name
n004a (patch),3131A2,Skill_ASSLT_MAS,654515,ASSAULT RIFLE+,verified
n004a (patch),B0BEF5,Skill_Eng_ASSLT_MAS,654515,ASSAULT RIFLE+,verified-eng-name
n004a (patch),FF4D54,Skill_SHOT_MAS,654515,SHOTGUN+,verified
n004a (patch),9B49BF,Skill_Eng_SHOT_MAS,654515,SHOTGUN+,verified-eng-name
n004a (patch),7B984B,Skill_SNIPPER_MAS,654515,SNIPER RIFLE+,verified
n004a (patch),B0E649,Skill_Eng_SNIPPER_MAS,654515,SNIPER RIFLE+,verified-eng-name
n004a (patch),ECAA15,Skill_ZOOM,654515,HAWKEYE,verified
n004a (patch),AC70BF,Skill_Eng_ZOOM,654515,HAWKEYE,verified-eng-name
n004a (patch),A259C4,Skill_LOCKON,654515,SURVEYOR,verified
n004a (patch),BD00C3,Skill_Eng_LOCKON,654515,SURVEYOR,verified-eng-name
n004a (patch),31CF54,Skill_THROW,654515,QUARTERBACK,verified
n004a (patch),2AA48C,Skill_Eng_THROW,654515,QUARTERBACK,verified-eng-name
n004a (patch),E9B458,Skill_TRAP,654515,TRICKSTER,verified
n004a (patch),A97B02,Skill_Eng_TRAP,654515,TRICKSTER,verified-eng-name
n004a (patch),470982,Skill_CQC,654515,CQC+,verified
n004a (patch),9507B7,Skill_Eng_CQC,654515,CQC+,verified-eng-name
n004a (patch),A4AA21,Skill_KNIFE,654515,BLADES+,verified
n004a (patch),9D7F59,Skill_Eng_KNIFE,654515,BLADES+,verified-eng-name
n004a (patch),4FAF6F,Skill_FASTMOV,654515,RUNNER,verified
n004a (patch),A48F52,Skill_Eng_FASTMOV,654515,RUNNER,verified-eng-name
n004a (patch),449B15,Skill_ENEMY,654515,MONOMANIA,verified
n004a (patch),3D704D,Skill_Eng_ENEMY,654515,MONOMANIA,verified-eng-name
n004a (patch),090BA1,Skill_AWARE,654515,SIXTH SENSE,verified
n004a (patch),01E0D9,Skill_Eng_AWARE,654515,SIXTH SENSE,verified-eng-name
n004a (patch),039BB0,Skill_ALERT,654515,NARC,verified
n004a (patch),FC70E7,Skill_Eng_ALERT,654515,NARC,verified-eng-name
n004a (patch),96BD8C,Skill_SCANNING,654515,SCANNER,verified
n004a (patch),32B9F7,Skill_Eng_SCANNING,654515,SCANNER,verified-eng-name
n004a (patch),7A0874,Skill_OFFICER,654515,INSTRUCTOR,verified
n004a (patch),CEE857,Skill_Eng_OFFICER,654515,INSTRUCTOR,verified-eng-name
n004a (patch),4D5532,Skill_RECOVER,654515,QUICK RECOVERY,verified
n004a (patch),A23515,Skill_Eng_RECOVER,654515,QUICK RECOVERY,verified-eng-name
n004a (patch),E0F620,Skill_CBOX,654515,BOX MOVE,verified
n004a (patch),A0BCCA,Skill_Eng_CBOX,654515,BOX MOVE,verified-eng-name
n004a (patch),C2A87C,Skill_CQC_EX,654515,CQC EX,verified
n004a (patch),DD4F7B,Skill_Eng_CQC_EX,654515,CQC EX,verified-eng-name
n004a (patch),B41089,Skill_SHIELD_MAS,654515,SHIELD+,verified
n004a (patch),A5BAF9,Skill_Eng_SHIELD_MAS,654515,SHIELD+,verified-eng-name
n004a (patch),C7D056,Skill_SCANNING_EX,654515,SCANNER EX,verified
n004a (patch),FD1E54,Skill_Eng_SCANNING_EX,654515,SCANNER EX,verified-eng-name
n004a (patch),4A0057,Skill_SOP_JAMMING,654515,SOP STEALTH,verified
n004a (patch),7F4E55,Skill_Eng_SOP_JAMMING,654515,SOP STEALTH,verified-eng-name
n004a (patch),7B7457,Skill_TOUGHNESS,654515,TOUGHNESS,verified
n004a (patch),FB01AA,Skill_Eng_TOUGHNESS,654515,TOUGHNESS,verified-eng-name
n004a (patch),218BA9,Skill_CHARM,654515,CHARM,verified
n004a (patch),1A60E1,Skill_Eng_CHARM,654515,CHARM,verified-eng-name
n004a (patch),473A80,HOST_STANCE_NONE,654515,No Conditions,verified
n004a (patch),428334,HOST_STANCE_EASY,654515,Casual,verified
n004a (patch),4910E7,HOST_STANCE_REAL,654515,Serious,verified
n004a (patch),6C520C,HOST_STANCE_BEGINNER,654515,Newbies Welcome,verified
n004a (patch),01F35C,HOST_STANCE_EVERYONE,654515,Everyone Welcome,verified
n004a (patch),B0514A,,654515,Special,verified
n004a (patch),F9B85A,HOST_STANCE_OTHER,654515,Other,verified
n004a (patch),41ACE9,,654515,Clan Members Only,verified
n004a (patch),6CD255,HOST_STANCE_TRAINING,654515,Training,verified
n004a (patch),A20683,HOST_STANCE_INSTRUCTOR_ENTRY,654515,Accepting Trainees,verified
n004a (patch),EA06F6,HOST_STANCE_INSTRUCTOR_STARTED,654515,Closed to New Applicants,verified
n004a (patch),25D36A,,654515,Skill wielding handguns.\nReduces recoil when firing and \ndecreases reload time.\n- Recoil ★☆☆\n- Reload ★☆☆,verified
n004a (patch),25D36B,,654515,Skill wielding handguns.\nReduces recoil when firing and \ndecreases reload time.\n- Recoil ★★☆\n- Reload ★★☆,verified
n004a (patch),25D36C,,654515,Skill wielding handguns.\nReduces recoil when firing and \ndecreases reload time.\n- Recoil ★★★\n- Reload ★★★,verified
n004a (patch),04D8EE,,654515,Skill wielding submachine guns.\nReduces recoil when firing and \ndecreases reload time.\n- Recoil ★☆☆\n- Reload ★☆☆,verified
n004a (patch),04D8EF,,654515,Skill wielding submachine guns.\nReduces recoil when firing and \ndecreases reload time.\n- Recoil ★★☆\n- Reload ★★☆,verified
n004a (patch),04D8F0,,654515,Skill wielding submachine guns.\nReduces recoil when firing and \ndecreases reload time.\n- Recoil ★★★\n- Reload ★★★,verified
n004a (patch),F87A05,,654515,Skill wielding assault rifles.\nReduces recoil when firing and \ndecreases reload time.\n- Recoil ★☆☆\n- Reload ★☆☆,verified
n004a (patch),F87A06,,654515,Skill wielding assault rifles.\nReduces recoil when firing and \ndecreases reload time.\n- Recoil ★★☆\n- Reload ★★☆,verified
n004a (patch),F87A07,,654515,Skill wielding assault rifles.\nReduces recoil when firing and \ndecreases reload time.\n- Recoil ★★★\n- Reload ★★★,verified
n004a (patch),55D906,,654515,Skill wielding shotguns. Reduces\nrecoil when firing and makes reloading \nand pump action faster.\n- Recoil ★☆☆\n- Reload ★☆☆\n- Pump action ★☆☆,verified
n004a (patch),55D907,,654515,Skill wielding shotguns. Reduces\nrecoil when firing and makes reloading \nand pump action faster.\n- Recoil ★★☆\n- Reload ★★☆\n- Pump action ★★☆,verified
n004a (patch),55D908,,654515,Skill wielding shotguns. Reduces\nrecoil when firing and makes reloading \nand pump action faster.\n- Recoil ★★★\n- Reload ★★★\n- Pump action ★★★,verified
n004a (patch),886308,,654515,Skill wielding sniper rifles. Reduces\nrecoil when firing and makes reloading \nand bolt action faster.\n- Recoil ★☆☆\n- Reload ★☆☆\n- Bolt action ★☆☆,verified
n004a (patch),886309,,654515,Skill wielding sniper rifles. Reduces\nrecoil when firing and makes reloading \nand bolt action faster.\n- Recoil ★★☆\n- Reload ★★☆\n- Bolt action ★★☆,verified
n004a (patch),88630A,,654515,Skill wielding sniper rifles. Reduces\nrecoil when firing and makes reloading \nand bolt action faster.\n- Recoil ★★★\n- Reload ★★★\n- Bolt action ★★★,verified
n004a (patch),E1DD8F,,654515,Increases the zoom rate when aiming\nweapons in First Person View and \nreduces recoil.\n(Does not affect zoom rate when using\na scope)\n- Zoom rate ★☆☆\n- Recoil ★☆☆,verified
n004a (patch),E1DD90,,654515,Increases the zoom rate when aiming\nweapons in First Person View and \nreduces recoil.\n(Does not affect zoom rate when using\na scope)\n- Zoom rate ★★☆\n- Recoil ★★☆,verified
n004a (patch),E1DD91,,654515,Increases the zoom rate when aiming\nweapons in First Person View and \nreduces recoil.\n(Does not affect zoom rate when using\na scope)\n- Zoom rate ★★★\n- Recoil ★★★,verified
n004a (patch),CAD9D6,,654515,Extends the maximum lock-on distance.\n- Lock on distance ★☆☆,verified
n004a (patch),CAD9D7,,654515,Extends the maximum lock-on distance.\n- Lock on distance ★★☆,verified
n004a (patch),CAD9D8,,654515,Extends the maximum lock-on distance.\n- Lock on distance ★★★,verified
n004a (patch),BE5B90,,654515,Skill wielding throwing weapons.\nEnables you to throw farther.\n- Throwing distance ★☆☆\n- Throwing speed ★☆☆,verified
n004a (patch),BE5B91,,654515,Skill wielding throwing weapons.\nEnables you to throw farther.\n- Throwing distance ★★☆\n- Throwing speed ★★☆,verified
n004a (patch),BE5B92,,654515,Skill wielding throwing weapons.\nEnables you to throw farther.\n- Throwing distance ★★★\n- Throwing speed ★★★,verified
n004a (patch),11AE34,,654515,Skill wielding traps.\nEnables you to set up traps more quickly.\n- Set up speed ★☆☆,verified
n004a (patch),11AE35,,654515,Skill wielding traps.\nEnables you to set up traps more quickly.\n- Set up speed ★★☆,verified
n004a (patch),11AE36,,654515,Skill wielding traps.\nEnables you to set up traps more quickly.\n- Set up speed ★★★,verified
n004a (patch),3FC229,,654515,Close quarters combat skill.\nPress and hold the R1 button to\nuse CQC against nearby enemies.\n- Can capture and use advanced CQC\n- Knockout damage ★☆☆,verified
n004a (patch),3FC22A,,654515,Close quarters combat skill.\nPress and hold the R1 button to\nuse CQC against nearby enemies.\n- Can capture and use advanced CQC\n- Knockout damage ★★☆,verified
n004a (patch),3FC22B,,654515,Close quarters combat skill.\nPress and hold the R1 button to\nuse CQC against nearby enemies. \n- Can capture and use advanced CQC\n- Can take weapons from enemies\n- Knockout damage ★★★,verified
n004a (patch),95893D,,654515,Skill wielding knives.\nRaising this skill enables faster knife attacks.\n- Can move during knife attack,verified
n004a (patch),95893E,,654515,Skill wielding knives.\nRaising this skill enables faster knife attacks.\n- Can move during knife attack,verified
n004a (patch),95893F,,654515,Skill wielding knives.\nRaising this skill enables faster knife attacks.\n- Can move during knife attack\nSkill needed: CQC+\n- Can cut throat during CQC capture,verified
